Orthogroup	Clus_ATCC42720	Clus_L17
OG0003098	CLUG_03783	E0198_003404
OG0003099	CLUG_03784	E0198_003405
OG0003100	CLUG_03785	E0198_003406
OG0003101	CLUG_03786	E0198_003407
OG0003102	CLUG_03787	E0198_003409
OG0003103	CLUG_03788	E0198_003410
OG0003104	CLUG_03789	E0198_003411
OG0003105	CLUG_03790	E0198_003412
OG0003106	CLUG_03791	E0198_003413
OG0003107	CLUG_03792	E0198_003414
OG0003108	CLUG_03793	E0198_003415
OG0003109	CLUG_03794	E0198_003416
OG0003110	CLUG_03795	E0198_003417
OG0003111	CLUG_03796	E0198_003418
OG0003112	CLUG_03797	E0198_003419
OG0003113	CLUG_03798	E0198_003420
OG0003114	CLUG_03801	E0198_003421
OG0003115	CLUG_03802	E0198_003422
OG0003116	CLUG_03803	E0198_003423
OG0003117	CLUG_03804	E0198_003424
OG0003118	CLUG_03805	E0198_003425
OG0003119	CLUG_03806	E0198_003426
OG0003120	CLUG_03807	E0198_003427
OG0003121	CLUG_03809	E0198_003428
OG0003122	CLUG_03810	E0198_003429
OG0003123	CLUG_03811	E0198_003430
OG0003124	CLUG_03812	E0198_003432
OG0003125	CLUG_03814	E0198_003434
OG0003126	CLUG_03815	E0198_003435
OG0003127	CLUG_03816	E0198_003436
OG0003128	CLUG_03817	E0198_003437
OG0003129	CLUG_03819	E0198_003439
OG0003130	CLUG_03820	E0198_003441
OG0003131	CLUG_03821	E0198_003442
OG0003132	CLUG_03824	E0198_003444
OG0003133	CLUG_03825	E0198_003445
OG0003134	CLUG_03826	E0198_003446
OG0003135	CLUG_03827	E0198_003447
OG0003136	CLUG_03828	E0198_003448
OG0003137	CLUG_03831	E0198_003449
OG0003138	CLUG_03833	E0198_003451
OG0003139	CLUG_03834	E0198_003452
OG0003140	CLUG_03835	E0198_003453
OG0003141	CLUG_03836	E0198_003454
OG0003142	CLUG_03838	E0198_003455
OG0003143	CLUG_03839	E0198_003456
OG0003144	CLUG_03840	E0198_003457
OG0003145	CLUG_03841	E0198_003458
OG0003146	CLUG_03843	E0198_003459
OG0003147	CLUG_03844	E0198_003460
OG0003148	CLUG_03845	E0198_003461
OG0003149	CLUG_03846	E0198_003462
OG0003150	CLUG_03848	E0198_003463
OG0003151	CLUG_03849	E0198_003465
OG0003152	CLUG_03850	E0198_003466
OG0003153	CLUG_03851	E0198_003467
OG0003154	CLUG_03852	E0198_003468
OG0003155	CLUG_03853	E0198_003469
OG0003156	CLUG_03854	E0198_003470
OG0003157	CLUG_03859	E0198_003472
OG0003158	CLUG_03860	E0198_003473
OG0003159	CLUG_03862	E0198_003474
OG0003160	CLUG_03864	E0198_003475
OG0003161	CLUG_03865	E0198_003476
OG0003162	CLUG_03867	E0198_003477
OG0003163	CLUG_03868	E0198_003478
OG0003164	CLUG_03869	E0198_003479
OG0003165	CLUG_03870	E0198_003482
OG0003166	CLUG_03872	E0198_003484
OG0003167	CLUG_03874	E0198_003485
OG0003168	CLUG_03875	E0198_003486
OG0003169	CLUG_03877	E0198_003487
OG0003170	CLUG_03879	E0198_003489
OG0003171	CLUG_03880	E0198_003490
OG0003172	CLUG_03881	E0198_003491
OG0003173	CLUG_03883	E0198_003492
OG0003174	CLUG_03884	E0198_003493
OG0003175	CLUG_03886	E0198_003494
OG0003176	CLUG_03887	E0198_003495
OG0003177	CLUG_03888	E0198_003496
OG0003178	CLUG_03889	E0198_003497
OG0003179	CLUG_03890	E0198_003498
OG0003180	CLUG_03891	E0198_003499
OG0003181	CLUG_03901	E0198_003500
OG0003182	CLUG_03902	E0198_003501
OG0003183	CLUG_03903	E0198_003502
OG0003184	CLUG_03904	E0198_003503
OG0003185	CLUG_03906	E0198_003505
OG0003186	CLUG_03907	E0198_003506
OG0003187	CLUG_03908	E0198_003507
OG0003188	CLUG_03909	E0198_003508
OG0003189	CLUG_03910	E0198_003509
OG0003190	CLUG_03911	E0198_003510
OG0003191	CLUG_03912	E0198_003511
OG0003192	CLUG_03913	E0198_003512
OG0003193	CLUG_03914	E0198_003513
OG0003194	CLUG_03916	E0198_003514
OG0003195	CLUG_03917	E0198_003516
OG0003196	CLUG_03918	E0198_003517
OG0003197	CLUG_03920	E0198_003519
OG0003198	CLUG_03921	E0198_003520
OG0003199	CLUG_03922	E0198_003521
OG0003200	CLUG_03923	E0198_003522
OG0003201	CLUG_03924	E0198_003523
OG0003202	CLUG_03925	E0198_003524
OG0003203	CLUG_03926	E0198_003525
OG0003204	CLUG_03927	E0198_003526
OG0003205	CLUG_03928	E0198_003527
OG0003206	CLUG_03929	E0198_003528
OG0003207	CLUG_03930	E0198_003529
OG0003208	CLUG_03932	E0198_003531
OG0003209	CLUG_03934	E0198_003532
OG0003210	CLUG_03935	E0198_003533
OG0003211	CLUG_03938	E0198_003534
OG0003212	CLUG_03939	E0198_003535
OG0003213	CLUG_03941	E0198_003536
OG0003214	CLUG_03944	E0198_003538
OG0003215	CLUG_03945	E0198_003540
OG0003216	CLUG_03947	E0198_003542
OG0003217	CLUG_03948	E0198_003543
OG0003218	CLUG_03949	E0198_003544
OG0003219	CLUG_03950	E0198_003549
OG0003220	CLUG_03951	E0198_003550
OG0003221	CLUG_03952	E0198_003551
OG0003222	CLUG_03953	E0198_003552
OG0003223	CLUG_03954	E0198_003553
OG0003224	CLUG_03955	E0198_003554
OG0003225	CLUG_03956	E0198_003555
OG0003226	CLUG_03957	E0198_003556
OG0003227	CLUG_03958	E0198_003557
OG0003228	CLUG_03959	E0198_003558
OG0003229	CLUG_03961	E0198_003559
OG0003230	CLUG_03964	E0198_003560
OG0003231	CLUG_03965	E0198_003561
OG0003232	CLUG_03966	E0198_003562
OG0003233	CLUG_03967	E0198_003563
OG0003234	CLUG_03970	E0198_003564
OG0003235	CLUG_03971	E0198_003566
OG0003236	CLUG_03977	E0198_003568
OG0003237	CLUG_03980	E0198_003570
OG0003238	CLUG_03981	E0198_003571
OG0003239	CLUG_03983	E0198_003573
OG0003240	CLUG_03985	E0198_003575
OG0003241	CLUG_03986	E0198_003576
OG0003242	CLUG_03987	E0198_003577
OG0003243	CLUG_03989	E0198_003578
OG0003244	CLUG_03990	E0198_003579
OG0003245	CLUG_03992	E0198_003580
OG0003246	CLUG_03994	E0198_003582
OG0003247	CLUG_03995	E0198_003583
OG0003248	CLUG_03996	E0198_003584
OG0003249	CLUG_03997	E0198_003585
OG0003250	CLUG_03999	E0198_003586
OG0003251	CLUG_04000	E0198_003587
OG0003252	CLUG_04001	E0198_003588
OG0003253	CLUG_04002	E0198_003589
OG0003254	CLUG_04003	E0198_003590
OG0003255	CLUG_04004	E0198_003591
OG0003256	CLUG_04005	E0198_003592
OG0003257	CLUG_04006	E0198_003593
OG0003258	CLUG_04007	E0198_003594
OG0003259	CLUG_04008	E0198_003595
OG0003260	CLUG_04009	E0198_003596
OG0003261	CLUG_04010	E0198_003597
OG0003262	CLUG_04011	E0198_003598
OG0003263	CLUG_04012	E0198_003599
OG0003264	CLUG_04013	E0198_003600
OG0003265	CLUG_04014	E0198_003601
OG0003266	CLUG_04015	E0198_003602
OG0003267	CLUG_04016	E0198_003603
OG0003268	CLUG_04018	E0198_003606
OG0003269	CLUG_04019	E0198_003607
OG0003270	CLUG_04020	E0198_003608
OG0003271	CLUG_04022	E0198_003609
OG0003272	CLUG_04023	E0198_003610
OG0003273	CLUG_04024	E0198_003611
OG0003274	CLUG_04025	E0198_003612
OG0003275	CLUG_04026	E0198_003613
OG0003276	CLUG_04027	E0198_003614
OG0003277	CLUG_04028	E0198_003615
OG0003278	CLUG_04029	E0198_003616
OG0003279	CLUG_04030	E0198_003617
OG0003280	CLUG_04031	E0198_003618
OG0003281	CLUG_04032	E0198_003619
OG0003282	CLUG_04033	E0198_003620
OG0003283	CLUG_04034	E0198_003621
OG0003284	CLUG_04035	E0198_003622
OG0003285	CLUG_04036	E0198_003623
OG0003286	CLUG_04038	E0198_003625
OG0003287	CLUG_04039	E0198_003627
OG0003288	CLUG_04040	E0198_003628
OG0003289	CLUG_04041	E0198_003629
OG0003290	CLUG_04042	E0198_003630
OG0003291	CLUG_04043	E0198_003632
OG0003292	CLUG_04044	E0198_003633
OG0003293	CLUG_04045	E0198_003634
OG0003294	CLUG_04046	E0198_003635
OG0003295	CLUG_04047	E0198_003636
OG0003296	CLUG_04048	E0198_003637
OG0003297	CLUG_04049	E0198_003639
OG0003298	CLUG_04050	E0198_003640
OG0003299	CLUG_04051	E0198_003641
OG0003300	CLUG_04053	E0198_003642
OG0003301	CLUG_04054	E0198_003643
OG0003302	CLUG_04055	E0198_003644
OG0003303	CLUG_04056	E0198_003645
OG0003304	CLUG_04057	E0198_003646
OG0003305	CLUG_04060	E0198_003647
OG0003306	CLUG_04062	E0198_003648
OG0003307	CLUG_04063	E0198_003649
OG0003308	CLUG_04065	E0198_003650
OG0003309	CLUG_04066	E0198_003651
OG0003310	CLUG_04068	E0198_003652
OG0003311	CLUG_04069	E0198_003653
OG0003312	CLUG_04070	E0198_003654
OG0003313	CLUG_04073	E0198_003657
OG0003314	CLUG_04075	E0198_003658
OG0003315	CLUG_04079	E0198_003660
OG0003316	CLUG_04080	E0198_003661
OG0003317	CLUG_04081	E0198_003662
OG0003318	CLUG_04082	E0198_003663
OG0003319	CLUG_04083	E0198_003664
OG0003320	CLUG_04084	E0198_003666
OG0003321	CLUG_04085	E0198_003667
OG0003322	CLUG_04086	E0198_003668
OG0003323	CLUG_04089	E0198_003670
OG0003324	CLUG_04090	E0198_003671
OG0003325	CLUG_04091	E0198_003672
OG0003326	CLUG_04092	E0198_003673
OG0003327	CLUG_04093	E0198_003674
OG0003328	CLUG_04095	E0198_003675
OG0003329	CLUG_04096	E0198_003676
OG0003330	CLUG_04098	E0198_003678
OG0003331	CLUG_04099	E0198_003679
OG0003332	CLUG_04100	E0198_003680
OG0003333	CLUG_04104	E0198_004332
OG0003334	CLUG_04105	E0198_004331
OG0003335	CLUG_04106	E0198_004329
OG0003336	CLUG_04107	E0198_004328
OG0003337	CLUG_04109	E0198_004327
OG0003338	CLUG_04112	E0198_004325
OG0003339	CLUG_04113	E0198_004324
OG0003340	CLUG_04114	E0198_004323
OG0003341	CLUG_04116	E0198_004321
OG0003342	CLUG_04117	E0198_004320
OG0003343	CLUG_04118	E0198_004319
OG0003344	CLUG_04121	E0198_004316
OG0003345	CLUG_04123	E0198_004314
OG0003346	CLUG_04124	E0198_004313
OG0003347	CLUG_04125	E0198_004312
OG0003348	CLUG_04126	E0198_004311
OG0003349	CLUG_04127	E0198_004310
OG0003350	CLUG_04128	E0198_004309
OG0003351	CLUG_04129	E0198_004308
OG0003352	CLUG_04130	E0198_004307
OG0003353	CLUG_04131	E0198_004306
OG0003354	CLUG_04132	E0198_004305
OG0003355	CLUG_04134	E0198_004302
OG0003356	CLUG_04135	E0198_004301
OG0003357	CLUG_04136	E0198_004300
OG0003358	CLUG_04137	E0198_004298
OG0003359	CLUG_04138	E0198_004297
OG0003360	CLUG_04141	E0198_004295
OG0003361	CLUG_04142	E0198_004294
OG0003362	CLUG_04143	E0198_004293
OG0003363	CLUG_04144	E0198_004292
OG0003364	CLUG_04145	E0198_004290
OG0003365	CLUG_04146	E0198_004289
OG0003366	CLUG_04147	E0198_004288
OG0003367	CLUG_04148	E0198_004287
OG0003368	CLUG_04150	E0198_004286
OG0003369	CLUG_04152	E0198_004285
OG0003370	CLUG_04153	E0198_004284
OG0003371	CLUG_04154	E0198_004283
OG0003372	CLUG_04155	E0198_004282
OG0003373	CLUG_04156	E0198_004281
OG0003374	CLUG_04158	E0198_004279
OG0003375	CLUG_04159	E0198_004277
OG0003376	CLUG_04160	E0198_004275
OG0003377	CLUG_04161	E0198_004272
OG0003378	CLUG_04162	E0198_004270
OG0003379	CLUG_04163	E0198_004269
OG0003380	CLUG_04164	E0198_004268
OG0003381	CLUG_04165	E0198_004267
OG0003382	CLUG_04167	E0198_004265
OG0003383	CLUG_04168	E0198_004264
OG0003384	CLUG_04169	E0198_004263
OG0003385	CLUG_04171	E0198_004262
OG0003386	CLUG_04172	E0198_004261
OG0003387	CLUG_04174	E0198_004260
OG0003388	CLUG_04176	E0198_004259
OG0003389	CLUG_04177	E0198_004258
OG0003390	CLUG_04178	E0198_004257
OG0003391	CLUG_04179	E0198_004256
OG0003392	CLUG_04181	E0198_004255
OG0003393	CLUG_04182	E0198_004254
OG0003394	CLUG_04183	E0198_004253
OG0003395	CLUG_04184	E0198_004252
OG0003396	CLUG_04185	E0198_004251
OG0003397	CLUG_04186	E0198_004250
OG0003398	CLUG_04187	E0198_004249
OG0003399	CLUG_04188	E0198_004248
OG0003400	CLUG_04190	E0198_004245
OG0003401	CLUG_04196	E0198_004244
OG0003402	CLUG_04197	E0198_004243
OG0003403	CLUG_04198	E0198_004242
OG0003404	CLUG_04199	E0198_004241
OG0003405	CLUG_04200	E0198_004240
OG0003406	CLUG_04201	E0198_004239
OG0003407	CLUG_04203	E0198_004238
OG0003408	CLUG_04204	E0198_004236
OG0003409	CLUG_04205	E0198_004235
OG0003410	CLUG_04206	E0198_004234
OG0003411	CLUG_04207	E0198_004233
OG0003412	CLUG_04208	E0198_004232
OG0003413	CLUG_04210	E0198_004231
OG0003414	CLUG_04211	E0198_004230
OG0003415	CLUG_04212	E0198_004229
OG0003416	CLUG_04213	E0198_004228
OG0003417	CLUG_04214	E0198_004227
OG0003418	CLUG_04216	E0198_004226
OG0003419	CLUG_04217	E0198_004225
OG0003420	CLUG_04219	E0198_004223
OG0003421	CLUG_04220	E0198_004222
OG0003422	CLUG_04221	E0198_004221
OG0003423	CLUG_04222	E0198_004220
OG0003424	CLUG_04223	E0198_004219
OG0003425	CLUG_04224	E0198_004218
OG0003426	CLUG_04226	E0198_004217
OG0003427	CLUG_04227	E0198_004216
OG0003428	CLUG_04228	E0198_004215
OG0003429	CLUG_04229	E0198_004214
OG0003430	CLUG_04230	E0198_004212
OG0003431	CLUG_04231	E0198_004211
OG0003432	CLUG_04232	E0198_004210
OG0003433	CLUG_04234	E0198_004209
OG0003434	CLUG_04238	E0198_004207
OG0003435	CLUG_04239	E0198_004206
OG0003436	CLUG_04241	E0198_004205
OG0003437	CLUG_04243	E0198_004204
OG0003438	CLUG_04244	E0198_004203
OG0003439	CLUG_04246	E0198_004202
OG0003440	CLUG_04247	E0198_004201
OG0003441	CLUG_04248	E0198_004200
OG0003442	CLUG_04249	E0198_004199
OG0003443	CLUG_04250	E0198_004198
OG0003444	CLUG_04251	E0198_004197
OG0003445	CLUG_04252	E0198_004196
OG0003446	CLUG_04253	E0198_004195
OG0003447	CLUG_04255	E0198_004193
OG0003448	CLUG_04257	E0198_004192
OG0003449	CLUG_04258	E0198_004190
OG0003450	CLUG_04259	E0198_004189
OG0003451	CLUG_04260	E0198_004188
OG0003452	CLUG_04261	E0198_004187
OG0003453	CLUG_04262	E0198_004186
OG0003454	CLUG_04263	E0198_004185
OG0003455	CLUG_04264	E0198_004184
OG0003456	CLUG_04265	E0198_004183
OG0003457	CLUG_04267	E0198_004181
OG0003458	CLUG_04268	E0198_004180
OG0003459	CLUG_04269	E0198_004179
OG0003460	CLUG_04270	E0198_004178
OG0003461	CLUG_04271	E0198_004177
OG0003462	CLUG_04272	E0198_004176
OG0003463	CLUG_04275	E0198_004174
OG0003464	CLUG_04277	E0198_004173
OG0003465	CLUG_04280	E0198_004172
OG0003466	CLUG_04281	E0198_004171
OG0003467	CLUG_04282	E0198_004170
OG0003468	CLUG_04283	E0198_004169
OG0003469	CLUG_04284	E0198_004168
OG0003470	CLUG_04285	E0198_004167
OG0003471	CLUG_04287	E0198_004166
OG0003472	CLUG_04288	E0198_004164
OG0003473	CLUG_04289	E0198_004163
OG0003474	CLUG_04290	E0198_004162
OG0003475	CLUG_04291	E0198_004161
OG0003476	CLUG_04292	E0198_004159
OG0003477	CLUG_04293	E0198_004158
OG0003478	CLUG_04294	E0198_004157
OG0003479	CLUG_04295	E0198_004156
OG0003480	CLUG_04296	E0198_004155
OG0003481	CLUG_04297	E0198_004154
OG0003482	CLUG_04299	E0198_004153
OG0003483	CLUG_04301	E0198_004151
OG0003484	CLUG_04302	E0198_004150
OG0003485	CLUG_04303	E0198_004149
OG0003486	CLUG_04304	E0198_004148
OG0003487	CLUG_04306	E0198_004147
OG0003488	CLUG_04307	E0198_004146
OG0003489	CLUG_04308	E0198_004145
OG0003490	CLUG_04309	E0198_004144
OG0003491	CLUG_04310	E0198_004143
OG0003492	CLUG_04311	E0198_004142
OG0003493	CLUG_04312	E0198_004141
OG0003494	CLUG_04313	E0198_004140
OG0003495	CLUG_04314	E0198_004139
OG0003496	CLUG_04315	E0198_004138
OG0003497	CLUG_04316	E0198_004137
OG0003498	CLUG_04318	E0198_004136
OG0003499	CLUG_04319	E0198_004135
OG0003500	CLUG_04323	E0198_004132
OG0003501	CLUG_04325	E0198_004131
OG0003502	CLUG_04326	E0198_004130
OG0003503	CLUG_04327	E0198_004129
OG0003504	CLUG_04328	E0198_004128
OG0003505	CLUG_04329	E0198_004127
OG0003506	CLUG_04330	E0198_004125
OG0003507	CLUG_04332	E0198_004124
OG0003508	CLUG_04333	E0198_004123
OG0003509	CLUG_04334	E0198_004122
OG0003510	CLUG_04335	E0198_004121
OG0003511	CLUG_04336	E0198_004120
OG0003512	CLUG_04337	E0198_004118
OG0003513	CLUG_04339	E0198_004117
OG0003514	CLUG_04340	E0198_004116
OG0003515	CLUG_04341	E0198_004114
OG0003516	CLUG_04343	E0198_004110
OG0003517	CLUG_04345	E0198_004108
OG0003518	CLUG_04346	E0198_004107
OG0003519	CLUG_04347	E0198_004106
OG0003520	CLUG_04349	E0198_004105
OG0003521	CLUG_04350	E0198_004104
OG0003522	CLUG_04351	E0198_004103
OG0003523	CLUG_04354	E0198_004102
OG0003524	CLUG_04355	E0198_004101
OG0003525	CLUG_04356	E0198_004100
OG0003526	CLUG_04357	E0198_004099
OG0003527	CLUG_04358	E0198_004098
OG0003528	CLUG_04359	E0198_004097
OG0003529	CLUG_04360	E0198_004096
OG0003530	CLUG_04361	E0198_004095
OG0003531	CLUG_04362	E0198_004094
OG0003532	CLUG_04364	E0198_004092
OG0003533	CLUG_04365	E0198_004091
OG0003534	CLUG_04366	E0198_004090
OG0003535	CLUG_04367	E0198_004089
OG0003536	CLUG_04368	E0198_004088
OG0003537	CLUG_04371	E0198_004087
OG0003538	CLUG_04372	E0198_004086
OG0003539	CLUG_04374	E0198_004084
OG0003540	CLUG_04381	E0198_004083
OG0003541	CLUG_04382	E0198_004082
OG0003542	CLUG_04383	E0198_004081
OG0003543	CLUG_04385	E0198_004080
OG0003544	CLUG_04386	E0198_004079
OG0003545	CLUG_04387	E0198_004078
OG0003546	CLUG_04388	E0198_004077
OG0003547	CLUG_04390	E0198_004076
OG0003548	CLUG_04392	E0198_004073
OG0003549	CLUG_04393	E0198_004072
OG0003550	CLUG_04394	E0198_004071
OG0003551	CLUG_04395	E0198_004070
OG0003552	CLUG_04398	E0198_004069
OG0003553	CLUG_04399	E0198_004068
OG0003554	CLUG_04400	E0198_004067
OG0003555	CLUG_04401	E0198_004066
OG0003556	CLUG_04402	E0198_004065
OG0003557	CLUG_04403	E0198_004064
OG0003558	CLUG_04404	E0198_004063
OG0003559	CLUG_04405	E0198_004062
OG0003560	CLUG_04406	E0198_004061
OG0003561	CLUG_04412	E0198_004059
OG0003562	CLUG_04413	E0198_004058
OG0003563	CLUG_04414	E0198_004057
OG0003564	CLUG_04415	E0198_004056
OG0003565	CLUG_04416	E0198_004055
OG0003566	CLUG_04417	E0198_004054
OG0003567	CLUG_04418	E0198_004053
OG0003568	CLUG_04419	E0198_004052
OG0003569	CLUG_04420	E0198_004051
OG0003570	CLUG_04421	E0198_004050
OG0003571	CLUG_04422	E0198_004049
OG0003572	CLUG_04423	E0198_004048
OG0003573	CLUG_04424	E0198_004047
OG0003574	CLUG_04425	E0198_004046
OG0003575	CLUG_04427	E0198_004044
OG0003576	CLUG_04428	E0198_004041
OG0003577	CLUG_04429	E0198_004040
OG0003578	CLUG_04430	E0198_004038
OG0003579	CLUG_04431	E0198_004037
OG0003580	CLUG_04432	E0198_004036
OG0003581	CLUG_04433	E0198_004035
OG0003582	CLUG_04436	E0198_004033
OG0003583	CLUG_04437	E0198_004032
OG0003584	CLUG_04438	E0198_004031
OG0003585	CLUG_04441	E0198_004030
OG0003586	CLUG_04442	E0198_004029
OG0003587	CLUG_04443	E0198_004028
OG0003588	CLUG_04444	E0198_004027
OG0003589	CLUG_04445	E0198_004026
OG0003590	CLUG_04446	E0198_004025
OG0003591	CLUG_04447	E0198_004024
OG0003592	CLUG_04448	E0198_004023
OG0003593	CLUG_04449	E0198_004022
OG0003594	CLUG_04451	E0198_004020
OG0003595	CLUG_04452	E0198_004019
OG0003596	CLUG_04453	E0198_004018
OG0003597	CLUG_04454	E0198_004017
OG0003598	CLUG_04455	E0198_004016
OG0003599	CLUG_04457	E0198_004014
OG0003600	CLUG_04458	E0198_004013
OG0003601	CLUG_04459	E0198_004012
OG0003602	CLUG_04463	E0198_004008
OG0003603	CLUG_04464	E0198_004007
OG0003604	CLUG_04465	E0198_004005
OG0003605	CLUG_04466	E0198_004004
OG0003606	CLUG_04468	E0198_004002
OG0003607	CLUG_04469	E0198_004001
OG0003608	CLUG_04470	E0198_004000
OG0003609	CLUG_04471	E0198_003999
OG0003610	CLUG_04472	E0198_003998
OG0003611	CLUG_04474	E0198_003996
OG0003612	CLUG_04475	E0198_003995
OG0003613	CLUG_04477	E0198_003994
OG0003614	CLUG_04478	E0198_003993
OG0003615	CLUG_04479	E0198_003992
OG0003616	CLUG_04480	E0198_003991
OG0003617	CLUG_04481	E0198_003990
OG0003618	CLUG_04482	E0198_003989
OG0003619	CLUG_04483	E0198_003988
OG0003620	CLUG_04484	E0198_003987
OG0003621	CLUG_04485	E0198_003986
OG0003622	CLUG_04486	E0198_003985
OG0003623	CLUG_04488	E0198_003984
OG0003624	CLUG_04490	E0198_003983
OG0003625	CLUG_04491	E0198_003982
OG0003626	CLUG_04492	E0198_003980
OG0003627	CLUG_04493	E0198_003979
OG0003628	CLUG_04494	E0198_003978
OG0003629	CLUG_04495	E0198_003977
OG0003630	CLUG_04496	E0198_003976
OG0003631	CLUG_04497	E0198_003975
OG0003632	CLUG_04498	E0198_003974
OG0003633	CLUG_04500	E0198_003972
OG0003634	CLUG_04501	E0198_003971
OG0003635	CLUG_04502	E0198_003970
OG0003636	CLUG_04503	E0198_003969
OG0003637	CLUG_04504	E0198_003968
OG0003638	CLUG_04505	E0198_003967
OG0003639	CLUG_04506	E0198_003966
OG0003640	CLUG_04507	E0198_003965
OG0003641	CLUG_04508	E0198_003964
OG0003642	CLUG_04509	E0198_003963
OG0003643	CLUG_04510	E0198_003962
OG0003644	CLUG_04511	E0198_003960
OG0003645	CLUG_04515	E0198_003959
OG0003646	CLUG_04517	E0198_003957
OG0003647	CLUG_04518	E0198_003956
OG0003648	CLUG_04519	E0198_003953
OG0003649	CLUG_04520	E0198_003952
OG0003650	CLUG_04521	E0198_003951
OG0003651	CLUG_04523	E0198_003950
OG0003652	CLUG_04524	E0198_003949
OG0003653	CLUG_04525	E0198_003947
OG0003654	CLUG_04527	E0198_003946
OG0003655	CLUG_04528	E0198_003945
OG0003656	CLUG_04529	E0198_003944
OG0003657	CLUG_04530	E0198_003943
OG0003658	CLUG_04531	E0198_003942
OG0003659	CLUG_04535	E0198_003940
OG0003660	CLUG_04537	E0198_003939
OG0003661	CLUG_04539	E0198_003937
OG0003662	CLUG_04540	E0198_003936
OG0003663	CLUG_04541	E0198_003935
OG0003664	CLUG_04542	E0198_003934
OG0003665	CLUG_04543	E0198_003933
OG0003666	CLUG_04544	E0198_003932
OG0003667	CLUG_04545	E0198_003929
OG0003668	CLUG_04547	E0198_003928
OG0003669	CLUG_04548	E0198_003927
OG0003670	CLUG_04549	E0198_003926
OG0003671	CLUG_04550	E0198_003925
OG0003672	CLUG_04551	E0198_003924
OG0003673	CLUG_04552	E0198_003923
OG0003674	CLUG_04553	E0198_003922
OG0003675	CLUG_04554	E0198_003921
OG0003676	CLUG_04555	E0198_003920
OG0003677	CLUG_04556	E0198_003919
OG0003678	CLUG_04557	E0198_003918
OG0003679	CLUG_04558	E0198_003917
OG0003680	CLUG_04559	E0198_003916
OG0003681	CLUG_04562	E0198_003914
OG0003682	CLUG_04563	E0198_003913
OG0003683	CLUG_04564	E0198_003912
OG0003684	CLUG_04565	E0198_003911
OG0003685	CLUG_04566	E0198_003910
OG0003686	CLUG_04567	E0198_003909
OG0003687	CLUG_04568	E0198_003907
OG0003688	CLUG_04570	E0198_003908
OG0003689	CLUG_04571	E0198_003905
OG0003690	CLUG_04573	E0198_003903
OG0003691	CLUG_04574	E0198_003902
OG0003692	CLUG_04578	E0198_003901
OG0003693	CLUG_04579	E0198_003900
OG0003694	CLUG_04581	E0198_003899
OG0003695	CLUG_04582	E0198_003898
OG0003696	CLUG_04583	E0198_003897
OG0003697	CLUG_04584	E0198_003896
OG0003698	CLUG_04585	E0198_003895
OG0003699	CLUG_04586	E0198_003894
OG0003700	CLUG_04587	E0198_003893
OG0003701	CLUG_04588	E0198_003892
OG0003702	CLUG_04590	E0198_003891
OG0003703	CLUG_04591	E0198_003890
OG0003704	CLUG_04592	E0198_003889
OG0003705	CLUG_04593	E0198_003888
OG0003706	CLUG_04594	E0198_003887
OG0003707	CLUG_04595	E0198_003886
OG0003708	CLUG_04597	E0198_003883
OG0003709	CLUG_04599	E0198_003882
OG0003710	CLUG_04600	E0198_003881
OG0003711	CLUG_04601	E0198_003880
OG0003712	CLUG_04602	E0198_003879
OG0003713	CLUG_04603	E0198_003878
OG0003714	CLUG_04604	E0198_003876
OG0003715	CLUG_04605	E0198_003874
OG0003716	CLUG_04606	E0198_003873
OG0003717	CLUG_04607	E0198_003872
OG0003718	CLUG_04608	E0198_003871
OG0003719	CLUG_04613	E0198_003869
OG0003720	CLUG_04614	E0198_003868
OG0003721	CLUG_04615	E0198_003867
OG0003722	CLUG_04616	E0198_003866
OG0003723	CLUG_04617	E0198_003865
OG0003724	CLUG_04618	E0198_003864
OG0003725	CLUG_04619	E0198_003863
OG0003726	CLUG_04620	E0198_003862
OG0003727	CLUG_04622	E0198_003861
OG0003728	CLUG_04623	E0198_003860
OG0003729	CLUG_04627	E0198_003859
OG0003730	CLUG_04628	E0198_003858
OG0003731	CLUG_04629	E0198_003857
OG0003732	CLUG_04630	E0198_003856
OG0003733	CLUG_04632	E0198_003855
OG0003734	CLUG_04633	E0198_003854
OG0003735	CLUG_04635	E0198_003853
OG0003736	CLUG_04636	E0198_003852
OG0003737	CLUG_04638	E0198_003851
OG0003738	CLUG_04639	E0198_003850
OG0003739	CLUG_04640	E0198_003849
OG0003740	CLUG_04641	E0198_003848
OG0003741	CLUG_04642	E0198_003847
OG0003742	CLUG_04643	E0198_003846
OG0003743	CLUG_04644	E0198_003845
OG0003744	CLUG_04645	E0198_003844
OG0003745	CLUG_04646	E0198_003843
OG0003746	CLUG_04647	E0198_003842
OG0003747	CLUG_04648	E0198_003841
OG0003748	CLUG_04649	E0198_003840
OG0003749	CLUG_04651	E0198_003839
OG0003750	CLUG_04652	E0198_003838
OG0003751	CLUG_04653	E0198_003837
OG0003752	CLUG_04654	E0198_003836
OG0003753	CLUG_04655	E0198_003835
OG0003754	CLUG_04656	E0198_003834
OG0003755	CLUG_04658	E0198_003833
OG0003756	CLUG_04659	E0198_003831
OG0003757	CLUG_04663	E0198_003830
OG0003758	CLUG_04667	E0198_003829
OG0003759	CLUG_04671	E0198_003828
OG0003760	CLUG_04672	E0198_003827
OG0003761	CLUG_04673	E0198_003826
OG0003762	CLUG_04674	E0198_003825
