Orthogroup	Clus_L17	Clus_ATCC42720
OG0003098	E0198_003404	CLUG_03783
OG0003099	E0198_003405	CLUG_03784
OG0003100	E0198_003406	CLUG_03785
OG0003101	E0198_003407	CLUG_03786
OG0003102	E0198_003409	CLUG_03787
OG0003103	E0198_003410	CLUG_03788
OG0003104	E0198_003411	CLUG_03789
OG0003105	E0198_003412	CLUG_03790
OG0003106	E0198_003413	CLUG_03791
OG0003107	E0198_003414	CLUG_03792
OG0003108	E0198_003415	CLUG_03793
OG0003109	E0198_003416	CLUG_03794
OG0003110	E0198_003417	CLUG_03795
OG0003111	E0198_003418	CLUG_03796
OG0003112	E0198_003419	CLUG_03797
OG0003113	E0198_003420	CLUG_03798
OG0003114	E0198_003421	CLUG_03801
OG0003115	E0198_003422	CLUG_03802
OG0003116	E0198_003423	CLUG_03803
OG0003117	E0198_003424	CLUG_03804
OG0003118	E0198_003425	CLUG_03805
OG0003119	E0198_003426	CLUG_03806
OG0003120	E0198_003427	CLUG_03807
OG0003121	E0198_003428	CLUG_03809
OG0003122	E0198_003429	CLUG_03810
OG0003123	E0198_003430	CLUG_03811
OG0003124	E0198_003432	CLUG_03812
OG0003125	E0198_003434	CLUG_03814
OG0003126	E0198_003435	CLUG_03815
OG0003127	E0198_003436	CLUG_03816
OG0003128	E0198_003437	CLUG_03817
OG0003129	E0198_003439	CLUG_03819
OG0003130	E0198_003441	CLUG_03820
OG0003131	E0198_003442	CLUG_03821
OG0003132	E0198_003444	CLUG_03824
OG0003133	E0198_003445	CLUG_03825
OG0003134	E0198_003446	CLUG_03826
OG0003135	E0198_003447	CLUG_03827
OG0003136	E0198_003448	CLUG_03828
OG0003137	E0198_003449	CLUG_03831
OG0003138	E0198_003451	CLUG_03833
OG0003139	E0198_003452	CLUG_03834
OG0003140	E0198_003453	CLUG_03835
OG0003141	E0198_003454	CLUG_03836
OG0003142	E0198_003455	CLUG_03838
OG0003143	E0198_003456	CLUG_03839
OG0003144	E0198_003457	CLUG_03840
OG0003145	E0198_003458	CLUG_03841
OG0003146	E0198_003459	CLUG_03843
OG0003147	E0198_003460	CLUG_03844
OG0003148	E0198_003461	CLUG_03845
OG0003149	E0198_003462	CLUG_03846
OG0003150	E0198_003463	CLUG_03848
OG0003151	E0198_003465	CLUG_03849
OG0003152	E0198_003466	CLUG_03850
OG0003153	E0198_003467	CLUG_03851
OG0003154	E0198_003468	CLUG_03852
OG0003155	E0198_003469	CLUG_03853
OG0003156	E0198_003470	CLUG_03854
OG0003157	E0198_003472	CLUG_03859
OG0003158	E0198_003473	CLUG_03860
OG0003159	E0198_003474	CLUG_03862
OG0003160	E0198_003475	CLUG_03864
OG0003161	E0198_003476	CLUG_03865
OG0003162	E0198_003477	CLUG_03867
OG0003163	E0198_003478	CLUG_03868
OG0003164	E0198_003479	CLUG_03869
OG0003165	E0198_003482	CLUG_03870
OG0003166	E0198_003484	CLUG_03872
OG0003167	E0198_003485	CLUG_03874
OG0003168	E0198_003486	CLUG_03875
OG0003169	E0198_003487	CLUG_03877
OG0003170	E0198_003489	CLUG_03879
OG0003171	E0198_003490	CLUG_03880
OG0003172	E0198_003491	CLUG_03881
OG0003173	E0198_003492	CLUG_03883
OG0003174	E0198_003493	CLUG_03884
OG0003175	E0198_003494	CLUG_03886
OG0003176	E0198_003495	CLUG_03887
OG0003177	E0198_003496	CLUG_03888
OG0003178	E0198_003497	CLUG_03889
OG0003179	E0198_003498	CLUG_03890
OG0003180	E0198_003499	CLUG_03891
OG0003181	E0198_003500	CLUG_03901
OG0003182	E0198_003501	CLUG_03902
OG0003183	E0198_003502	CLUG_03903
OG0003184	E0198_003503	CLUG_03904
OG0003185	E0198_003505	CLUG_03906
OG0003186	E0198_003506	CLUG_03907
OG0003187	E0198_003507	CLUG_03908
OG0003188	E0198_003508	CLUG_03909
OG0003189	E0198_003509	CLUG_03910
OG0003190	E0198_003510	CLUG_03911
OG0003191	E0198_003511	CLUG_03912
OG0003192	E0198_003512	CLUG_03913
OG0003193	E0198_003513	CLUG_03914
OG0003194	E0198_003514	CLUG_03916
OG0003195	E0198_003516	CLUG_03917
OG0003196	E0198_003517	CLUG_03918
OG0003197	E0198_003519	CLUG_03920
OG0003198	E0198_003520	CLUG_03921
OG0003199	E0198_003521	CLUG_03922
OG0003200	E0198_003522	CLUG_03923
OG0003201	E0198_003523	CLUG_03924
OG0003202	E0198_003524	CLUG_03925
OG0003203	E0198_003525	CLUG_03926
OG0003204	E0198_003526	CLUG_03927
OG0003205	E0198_003527	CLUG_03928
OG0003206	E0198_003528	CLUG_03929
OG0003207	E0198_003529	CLUG_03930
OG0003208	E0198_003531	CLUG_03932
OG0003209	E0198_003532	CLUG_03934
OG0003210	E0198_003533	CLUG_03935
OG0003211	E0198_003534	CLUG_03938
OG0003212	E0198_003535	CLUG_03939
OG0003213	E0198_003536	CLUG_03941
OG0003214	E0198_003538	CLUG_03944
OG0003215	E0198_003540	CLUG_03945
OG0003216	E0198_003542	CLUG_03947
OG0003217	E0198_003543	CLUG_03948
OG0003218	E0198_003544	CLUG_03949
OG0003219	E0198_003549	CLUG_03950
OG0003220	E0198_003550	CLUG_03951
OG0003221	E0198_003551	CLUG_03952
OG0003222	E0198_003552	CLUG_03953
OG0003223	E0198_003553	CLUG_03954
OG0003224	E0198_003554	CLUG_03955
OG0003225	E0198_003555	CLUG_03956
OG0003226	E0198_003556	CLUG_03957
OG0003227	E0198_003557	CLUG_03958
OG0003228	E0198_003558	CLUG_03959
OG0003229	E0198_003559	CLUG_03961
OG0003230	E0198_003560	CLUG_03964
OG0003231	E0198_003561	CLUG_03965
OG0003232	E0198_003562	CLUG_03966
OG0003233	E0198_003563	CLUG_03967
OG0003234	E0198_003564	CLUG_03970
OG0003235	E0198_003566	CLUG_03971
OG0003236	E0198_003568	CLUG_03977
OG0003237	E0198_003570	CLUG_03980
OG0003238	E0198_003571	CLUG_03981
OG0003239	E0198_003573	CLUG_03983
OG0003240	E0198_003575	CLUG_03985
OG0003241	E0198_003576	CLUG_03986
OG0003242	E0198_003577	CLUG_03987
OG0003243	E0198_003578	CLUG_03989
OG0003244	E0198_003579	CLUG_03990
OG0003245	E0198_003580	CLUG_03992
OG0003246	E0198_003582	CLUG_03994
OG0003247	E0198_003583	CLUG_03995
OG0003248	E0198_003584	CLUG_03996
OG0003249	E0198_003585	CLUG_03997
OG0003250	E0198_003586	CLUG_03999
OG0003251	E0198_003587	CLUG_04000
OG0003252	E0198_003588	CLUG_04001
OG0003253	E0198_003589	CLUG_04002
OG0003254	E0198_003590	CLUG_04003
OG0003255	E0198_003591	CLUG_04004
OG0003256	E0198_003592	CLUG_04005
OG0003257	E0198_003593	CLUG_04006
OG0003258	E0198_003594	CLUG_04007
OG0003259	E0198_003595	CLUG_04008
OG0003260	E0198_003596	CLUG_04009
OG0003261	E0198_003597	CLUG_04010
OG0003262	E0198_003598	CLUG_04011
OG0003263	E0198_003599	CLUG_04012
OG0003264	E0198_003600	CLUG_04013
OG0003265	E0198_003601	CLUG_04014
OG0003266	E0198_003602	CLUG_04015
OG0003267	E0198_003603	CLUG_04016
OG0003268	E0198_003606	CLUG_04018
OG0003269	E0198_003607	CLUG_04019
OG0003270	E0198_003608	CLUG_04020
OG0003271	E0198_003609	CLUG_04022
OG0003272	E0198_003610	CLUG_04023
OG0003273	E0198_003611	CLUG_04024
OG0003274	E0198_003612	CLUG_04025
OG0003275	E0198_003613	CLUG_04026
OG0003276	E0198_003614	CLUG_04027
OG0003277	E0198_003615	CLUG_04028
OG0003278	E0198_003616	CLUG_04029
OG0003279	E0198_003617	CLUG_04030
OG0003280	E0198_003618	CLUG_04031
OG0003281	E0198_003619	CLUG_04032
OG0003282	E0198_003620	CLUG_04033
OG0003283	E0198_003621	CLUG_04034
OG0003284	E0198_003622	CLUG_04035
OG0003285	E0198_003623	CLUG_04036
OG0003286	E0198_003625	CLUG_04038
OG0003287	E0198_003627	CLUG_04039
OG0003288	E0198_003628	CLUG_04040
OG0003289	E0198_003629	CLUG_04041
OG0003290	E0198_003630	CLUG_04042
OG0003291	E0198_003632	CLUG_04043
OG0003292	E0198_003633	CLUG_04044
OG0003293	E0198_003634	CLUG_04045
OG0003294	E0198_003635	CLUG_04046
OG0003295	E0198_003636	CLUG_04047
OG0003296	E0198_003637	CLUG_04048
OG0003297	E0198_003639	CLUG_04049
OG0003298	E0198_003640	CLUG_04050
OG0003299	E0198_003641	CLUG_04051
OG0003300	E0198_003642	CLUG_04053
OG0003301	E0198_003643	CLUG_04054
OG0003302	E0198_003644	CLUG_04055
OG0003303	E0198_003645	CLUG_04056
OG0003304	E0198_003646	CLUG_04057
OG0003305	E0198_003647	CLUG_04060
OG0003306	E0198_003648	CLUG_04062
OG0003307	E0198_003649	CLUG_04063
OG0003308	E0198_003650	CLUG_04065
OG0003309	E0198_003651	CLUG_04066
OG0003310	E0198_003652	CLUG_04068
OG0003311	E0198_003653	CLUG_04069
OG0003312	E0198_003654	CLUG_04070
OG0003313	E0198_003657	CLUG_04073
OG0003314	E0198_003658	CLUG_04075
OG0003315	E0198_003660	CLUG_04079
OG0003316	E0198_003661	CLUG_04080
OG0003317	E0198_003662	CLUG_04081
OG0003318	E0198_003663	CLUG_04082
OG0003319	E0198_003664	CLUG_04083
OG0003320	E0198_003666	CLUG_04084
OG0003321	E0198_003667	CLUG_04085
OG0003322	E0198_003668	CLUG_04086
OG0003323	E0198_003670	CLUG_04089
OG0003324	E0198_003671	CLUG_04090
OG0003325	E0198_003672	CLUG_04091
OG0003326	E0198_003673	CLUG_04092
OG0003327	E0198_003674	CLUG_04093
OG0003328	E0198_003675	CLUG_04095
OG0003329	E0198_003676	CLUG_04096
OG0003330	E0198_003678	CLUG_04098
OG0003331	E0198_003679	CLUG_04099
OG0003332	E0198_003680	CLUG_04100
OG0003333	E0198_004332	CLUG_04104
OG0003334	E0198_004331	CLUG_04105
OG0003335	E0198_004329	CLUG_04106
OG0003336	E0198_004328	CLUG_04107
OG0003337	E0198_004327	CLUG_04109
OG0003338	E0198_004325	CLUG_04112
OG0003339	E0198_004324	CLUG_04113
OG0003340	E0198_004323	CLUG_04114
OG0003341	E0198_004321	CLUG_04116
OG0003342	E0198_004320	CLUG_04117
OG0003343	E0198_004319	CLUG_04118
OG0003344	E0198_004316	CLUG_04121
OG0003345	E0198_004314	CLUG_04123
OG0003346	E0198_004313	CLUG_04124
OG0003347	E0198_004312	CLUG_04125
OG0003348	E0198_004311	CLUG_04126
OG0003349	E0198_004310	CLUG_04127
OG0003350	E0198_004309	CLUG_04128
OG0003351	E0198_004308	CLUG_04129
OG0003352	E0198_004307	CLUG_04130
OG0003353	E0198_004306	CLUG_04131
OG0003354	E0198_004305	CLUG_04132
OG0003355	E0198_004302	CLUG_04134
OG0003356	E0198_004301	CLUG_04135
OG0003357	E0198_004300	CLUG_04136
OG0003358	E0198_004298	CLUG_04137
OG0003359	E0198_004297	CLUG_04138
OG0003360	E0198_004295	CLUG_04141
OG0003361	E0198_004294	CLUG_04142
OG0003362	E0198_004293	CLUG_04143
OG0003363	E0198_004292	CLUG_04144
OG0003364	E0198_004290	CLUG_04145
OG0003365	E0198_004289	CLUG_04146
OG0003366	E0198_004288	CLUG_04147
OG0003367	E0198_004287	CLUG_04148
OG0003368	E0198_004286	CLUG_04150
OG0003369	E0198_004285	CLUG_04152
OG0003370	E0198_004284	CLUG_04153
OG0003371	E0198_004283	CLUG_04154
OG0003372	E0198_004282	CLUG_04155
OG0003373	E0198_004281	CLUG_04156
OG0003374	E0198_004279	CLUG_04158
OG0003375	E0198_004277	CLUG_04159
OG0003376	E0198_004275	CLUG_04160
OG0003377	E0198_004272	CLUG_04161
OG0003378	E0198_004270	CLUG_04162
OG0003379	E0198_004269	CLUG_04163
OG0003380	E0198_004268	CLUG_04164
OG0003381	E0198_004267	CLUG_04165
OG0003382	E0198_004265	CLUG_04167
OG0003383	E0198_004264	CLUG_04168
OG0003384	E0198_004263	CLUG_04169
OG0003385	E0198_004262	CLUG_04171
OG0003386	E0198_004261	CLUG_04172
OG0003387	E0198_004260	CLUG_04174
OG0003388	E0198_004259	CLUG_04176
OG0003389	E0198_004258	CLUG_04177
OG0003390	E0198_004257	CLUG_04178
OG0003391	E0198_004256	CLUG_04179
OG0003392	E0198_004255	CLUG_04181
OG0003393	E0198_004254	CLUG_04182
OG0003394	E0198_004253	CLUG_04183
OG0003395	E0198_004252	CLUG_04184
OG0003396	E0198_004251	CLUG_04185
OG0003397	E0198_004250	CLUG_04186
OG0003398	E0198_004249	CLUG_04187
OG0003399	E0198_004248	CLUG_04188
OG0003400	E0198_004245	CLUG_04190
OG0003401	E0198_004244	CLUG_04196
OG0003402	E0198_004243	CLUG_04197
OG0003403	E0198_004242	CLUG_04198
OG0003404	E0198_004241	CLUG_04199
OG0003405	E0198_004240	CLUG_04200
OG0003406	E0198_004239	CLUG_04201
OG0003407	E0198_004238	CLUG_04203
OG0003408	E0198_004236	CLUG_04204
OG0003409	E0198_004235	CLUG_04205
OG0003410	E0198_004234	CLUG_04206
OG0003411	E0198_004233	CLUG_04207
OG0003412	E0198_004232	CLUG_04208
OG0003413	E0198_004231	CLUG_04210
OG0003414	E0198_004230	CLUG_04211
OG0003415	E0198_004229	CLUG_04212
OG0003416	E0198_004228	CLUG_04213
OG0003417	E0198_004227	CLUG_04214
OG0003418	E0198_004226	CLUG_04216
OG0003419	E0198_004225	CLUG_04217
OG0003420	E0198_004223	CLUG_04219
OG0003421	E0198_004222	CLUG_04220
OG0003422	E0198_004221	CLUG_04221
OG0003423	E0198_004220	CLUG_04222
OG0003424	E0198_004219	CLUG_04223
OG0003425	E0198_004218	CLUG_04224
OG0003426	E0198_004217	CLUG_04226
OG0003427	E0198_004216	CLUG_04227
OG0003428	E0198_004215	CLUG_04228
OG0003429	E0198_004214	CLUG_04229
OG0003430	E0198_004212	CLUG_04230
OG0003431	E0198_004211	CLUG_04231
OG0003432	E0198_004210	CLUG_04232
OG0003433	E0198_004209	CLUG_04234
OG0003434	E0198_004207	CLUG_04238
OG0003435	E0198_004206	CLUG_04239
OG0003436	E0198_004205	CLUG_04241
OG0003437	E0198_004204	CLUG_04243
OG0003438	E0198_004203	CLUG_04244
OG0003439	E0198_004202	CLUG_04246
OG0003440	E0198_004201	CLUG_04247
OG0003441	E0198_004200	CLUG_04248
OG0003442	E0198_004199	CLUG_04249
OG0003443	E0198_004198	CLUG_04250
OG0003444	E0198_004197	CLUG_04251
OG0003445	E0198_004196	CLUG_04252
OG0003446	E0198_004195	CLUG_04253
OG0003447	E0198_004193	CLUG_04255
OG0003448	E0198_004192	CLUG_04257
OG0003449	E0198_004190	CLUG_04258
OG0003450	E0198_004189	CLUG_04259
OG0003451	E0198_004188	CLUG_04260
OG0003452	E0198_004187	CLUG_04261
OG0003453	E0198_004186	CLUG_04262
OG0003454	E0198_004185	CLUG_04263
OG0003455	E0198_004184	CLUG_04264
OG0003456	E0198_004183	CLUG_04265
OG0003457	E0198_004181	CLUG_04267
OG0003458	E0198_004180	CLUG_04268
OG0003459	E0198_004179	CLUG_04269
OG0003460	E0198_004178	CLUG_04270
OG0003461	E0198_004177	CLUG_04271
OG0003462	E0198_004176	CLUG_04272
OG0003463	E0198_004174	CLUG_04275
OG0003464	E0198_004173	CLUG_04277
OG0003465	E0198_004172	CLUG_04280
OG0003466	E0198_004171	CLUG_04281
OG0003467	E0198_004170	CLUG_04282
OG0003468	E0198_004169	CLUG_04283
OG0003469	E0198_004168	CLUG_04284
OG0003470	E0198_004167	CLUG_04285
OG0003471	E0198_004166	CLUG_04287
OG0003472	E0198_004164	CLUG_04288
OG0003473	E0198_004163	CLUG_04289
OG0003474	E0198_004162	CLUG_04290
OG0003475	E0198_004161	CLUG_04291
OG0003476	E0198_004159	CLUG_04292
OG0003477	E0198_004158	CLUG_04293
OG0003478	E0198_004157	CLUG_04294
OG0003479	E0198_004156	CLUG_04295
OG0003480	E0198_004155	CLUG_04296
OG0003481	E0198_004154	CLUG_04297
OG0003482	E0198_004153	CLUG_04299
OG0003483	E0198_004151	CLUG_04301
OG0003484	E0198_004150	CLUG_04302
OG0003485	E0198_004149	CLUG_04303
OG0003486	E0198_004148	CLUG_04304
OG0003487	E0198_004147	CLUG_04306
OG0003488	E0198_004146	CLUG_04307
OG0003489	E0198_004145	CLUG_04308
OG0003490	E0198_004144	CLUG_04309
OG0003491	E0198_004143	CLUG_04310
OG0003492	E0198_004142	CLUG_04311
OG0003493	E0198_004141	CLUG_04312
OG0003494	E0198_004140	CLUG_04313
OG0003495	E0198_004139	CLUG_04314
OG0003496	E0198_004138	CLUG_04315
OG0003497	E0198_004137	CLUG_04316
OG0003498	E0198_004136	CLUG_04318
OG0003499	E0198_004135	CLUG_04319
OG0003500	E0198_004132	CLUG_04323
OG0003501	E0198_004131	CLUG_04325
OG0003502	E0198_004130	CLUG_04326
OG0003503	E0198_004129	CLUG_04327
OG0003504	E0198_004128	CLUG_04328
OG0003505	E0198_004127	CLUG_04329
OG0003506	E0198_004125	CLUG_04330
OG0003507	E0198_004124	CLUG_04332
OG0003508	E0198_004123	CLUG_04333
OG0003509	E0198_004122	CLUG_04334
OG0003510	E0198_004121	CLUG_04335
OG0003511	E0198_004120	CLUG_04336
OG0003512	E0198_004118	CLUG_04337
OG0003513	E0198_004117	CLUG_04339
OG0003514	E0198_004116	CLUG_04340
OG0003515	E0198_004114	CLUG_04341
OG0003516	E0198_004110	CLUG_04343
OG0003517	E0198_004108	CLUG_04345
OG0003518	E0198_004107	CLUG_04346
OG0003519	E0198_004106	CLUG_04347
OG0003520	E0198_004105	CLUG_04349
OG0003521	E0198_004104	CLUG_04350
OG0003522	E0198_004103	CLUG_04351
OG0003523	E0198_004102	CLUG_04354
OG0003524	E0198_004101	CLUG_04355
OG0003525	E0198_004100	CLUG_04356
OG0003526	E0198_004099	CLUG_04357
OG0003527	E0198_004098	CLUG_04358
OG0003528	E0198_004097	CLUG_04359
OG0003529	E0198_004096	CLUG_04360
OG0003530	E0198_004095	CLUG_04361
OG0003531	E0198_004094	CLUG_04362
OG0003532	E0198_004092	CLUG_04364
OG0003533	E0198_004091	CLUG_04365
OG0003534	E0198_004090	CLUG_04366
OG0003535	E0198_004089	CLUG_04367
OG0003536	E0198_004088	CLUG_04368
OG0003537	E0198_004087	CLUG_04371
OG0003538	E0198_004086	CLUG_04372
OG0003539	E0198_004084	CLUG_04374
OG0003540	E0198_004083	CLUG_04381
OG0003541	E0198_004082	CLUG_04382
OG0003542	E0198_004081	CLUG_04383
OG0003543	E0198_004080	CLUG_04385
OG0003544	E0198_004079	CLUG_04386
OG0003545	E0198_004078	CLUG_04387
OG0003546	E0198_004077	CLUG_04388
OG0003547	E0198_004076	CLUG_04390
OG0003548	E0198_004073	CLUG_04392
OG0003549	E0198_004072	CLUG_04393
OG0003550	E0198_004071	CLUG_04394
OG0003551	E0198_004070	CLUG_04395
OG0003552	E0198_004069	CLUG_04398
OG0003553	E0198_004068	CLUG_04399
OG0003554	E0198_004067	CLUG_04400
OG0003555	E0198_004066	CLUG_04401
OG0003556	E0198_004065	CLUG_04402
OG0003557	E0198_004064	CLUG_04403
OG0003558	E0198_004063	CLUG_04404
OG0003559	E0198_004062	CLUG_04405
OG0003560	E0198_004061	CLUG_04406
OG0003561	E0198_004059	CLUG_04412
OG0003562	E0198_004058	CLUG_04413
OG0003563	E0198_004057	CLUG_04414
OG0003564	E0198_004056	CLUG_04415
OG0003565	E0198_004055	CLUG_04416
OG0003566	E0198_004054	CLUG_04417
OG0003567	E0198_004053	CLUG_04418
OG0003568	E0198_004052	CLUG_04419
OG0003569	E0198_004051	CLUG_04420
OG0003570	E0198_004050	CLUG_04421
OG0003571	E0198_004049	CLUG_04422
OG0003572	E0198_004048	CLUG_04423
OG0003573	E0198_004047	CLUG_04424
OG0003574	E0198_004046	CLUG_04425
OG0003575	E0198_004044	CLUG_04427
OG0003576	E0198_004041	CLUG_04428
OG0003577	E0198_004040	CLUG_04429
OG0003578	E0198_004038	CLUG_04430
OG0003579	E0198_004037	CLUG_04431
OG0003580	E0198_004036	CLUG_04432
OG0003581	E0198_004035	CLUG_04433
OG0003582	E0198_004033	CLUG_04436
OG0003583	E0198_004032	CLUG_04437
OG0003584	E0198_004031	CLUG_04438
OG0003585	E0198_004030	CLUG_04441
OG0003586	E0198_004029	CLUG_04442
OG0003587	E0198_004028	CLUG_04443
OG0003588	E0198_004027	CLUG_04444
OG0003589	E0198_004026	CLUG_04445
OG0003590	E0198_004025	CLUG_04446
OG0003591	E0198_004024	CLUG_04447
OG0003592	E0198_004023	CLUG_04448
OG0003593	E0198_004022	CLUG_04449
OG0003594	E0198_004020	CLUG_04451
OG0003595	E0198_004019	CLUG_04452
OG0003596	E0198_004018	CLUG_04453
OG0003597	E0198_004017	CLUG_04454
OG0003598	E0198_004016	CLUG_04455
OG0003599	E0198_004014	CLUG_04457
OG0003600	E0198_004013	CLUG_04458
OG0003601	E0198_004012	CLUG_04459
OG0003602	E0198_004008	CLUG_04463
OG0003603	E0198_004007	CLUG_04464
OG0003604	E0198_004005	CLUG_04465
OG0003605	E0198_004004	CLUG_04466
OG0003606	E0198_004002	CLUG_04468
OG0003607	E0198_004001	CLUG_04469
OG0003608	E0198_004000	CLUG_04470
OG0003609	E0198_003999	CLUG_04471
OG0003610	E0198_003998	CLUG_04472
OG0003611	E0198_003996	CLUG_04474
OG0003612	E0198_003995	CLUG_04475
OG0003613	E0198_003994	CLUG_04477
OG0003614	E0198_003993	CLUG_04478
OG0003615	E0198_003992	CLUG_04479
OG0003616	E0198_003991	CLUG_04480
OG0003617	E0198_003990	CLUG_04481
OG0003618	E0198_003989	CLUG_04482
OG0003619	E0198_003988	CLUG_04483
OG0003620	E0198_003987	CLUG_04484
OG0003621	E0198_003986	CLUG_04485
OG0003622	E0198_003985	CLUG_04486
OG0003623	E0198_003984	CLUG_04488
OG0003624	E0198_003983	CLUG_04490
OG0003625	E0198_003982	CLUG_04491
OG0003626	E0198_003980	CLUG_04492
OG0003627	E0198_003979	CLUG_04493
OG0003628	E0198_003978	CLUG_04494
OG0003629	E0198_003977	CLUG_04495
OG0003630	E0198_003976	CLUG_04496
OG0003631	E0198_003975	CLUG_04497
OG0003632	E0198_003974	CLUG_04498
OG0003633	E0198_003972	CLUG_04500
OG0003634	E0198_003971	CLUG_04501
OG0003635	E0198_003970	CLUG_04502
OG0003636	E0198_003969	CLUG_04503
OG0003637	E0198_003968	CLUG_04504
OG0003638	E0198_003967	CLUG_04505
OG0003639	E0198_003966	CLUG_04506
OG0003640	E0198_003965	CLUG_04507
OG0003641	E0198_003964	CLUG_04508
OG0003642	E0198_003963	CLUG_04509
OG0003643	E0198_003962	CLUG_04510
OG0003644	E0198_003960	CLUG_04511
OG0003645	E0198_003959	CLUG_04515
OG0003646	E0198_003957	CLUG_04517
OG0003647	E0198_003956	CLUG_04518
OG0003648	E0198_003953	CLUG_04519
OG0003649	E0198_003952	CLUG_04520
OG0003650	E0198_003951	CLUG_04521
OG0003651	E0198_003950	CLUG_04523
OG0003652	E0198_003949	CLUG_04524
OG0003653	E0198_003947	CLUG_04525
OG0003654	E0198_003946	CLUG_04527
OG0003655	E0198_003945	CLUG_04528
OG0003656	E0198_003944	CLUG_04529
OG0003657	E0198_003943	CLUG_04530
OG0003658	E0198_003942	CLUG_04531
OG0003659	E0198_003940	CLUG_04535
OG0003660	E0198_003939	CLUG_04537
OG0003661	E0198_003937	CLUG_04539
OG0003662	E0198_003936	CLUG_04540
OG0003663	E0198_003935	CLUG_04541
OG0003664	E0198_003934	CLUG_04542
OG0003665	E0198_003933	CLUG_04543
OG0003666	E0198_003932	CLUG_04544
OG0003667	E0198_003929	CLUG_04545
OG0003668	E0198_003928	CLUG_04547
OG0003669	E0198_003927	CLUG_04548
OG0003670	E0198_003926	CLUG_04549
OG0003671	E0198_003925	CLUG_04550
OG0003672	E0198_003924	CLUG_04551
OG0003673	E0198_003923	CLUG_04552
OG0003674	E0198_003922	CLUG_04553
OG0003675	E0198_003921	CLUG_04554
OG0003676	E0198_003920	CLUG_04555
OG0003677	E0198_003919	CLUG_04556
OG0003678	E0198_003918	CLUG_04557
OG0003679	E0198_003917	CLUG_04558
OG0003680	E0198_003916	CLUG_04559
OG0003681	E0198_003914	CLUG_04562
OG0003682	E0198_003913	CLUG_04563
OG0003683	E0198_003912	CLUG_04564
OG0003684	E0198_003911	CLUG_04565
OG0003685	E0198_003910	CLUG_04566
OG0003686	E0198_003909	CLUG_04567
OG0003687	E0198_003907	CLUG_04568
OG0003688	E0198_003908	CLUG_04570
OG0003689	E0198_003905	CLUG_04571
OG0003690	E0198_003903	CLUG_04573
OG0003691	E0198_003902	CLUG_04574
OG0003692	E0198_003901	CLUG_04578
OG0003693	E0198_003900	CLUG_04579
OG0003694	E0198_003899	CLUG_04581
OG0003695	E0198_003898	CLUG_04582
OG0003696	E0198_003897	CLUG_04583
OG0003697	E0198_003896	CLUG_04584
OG0003698	E0198_003895	CLUG_04585
OG0003699	E0198_003894	CLUG_04586
OG0003700	E0198_003893	CLUG_04587
OG0003701	E0198_003892	CLUG_04588
OG0003702	E0198_003891	CLUG_04590
OG0003703	E0198_003890	CLUG_04591
OG0003704	E0198_003889	CLUG_04592
OG0003705	E0198_003888	CLUG_04593
OG0003706	E0198_003887	CLUG_04594
OG0003707	E0198_003886	CLUG_04595
OG0003708	E0198_003883	CLUG_04597
OG0003709	E0198_003882	CLUG_04599
OG0003710	E0198_003881	CLUG_04600
OG0003711	E0198_003880	CLUG_04601
OG0003712	E0198_003879	CLUG_04602
OG0003713	E0198_003878	CLUG_04603
OG0003714	E0198_003876	CLUG_04604
OG0003715	E0198_003874	CLUG_04605
OG0003716	E0198_003873	CLUG_04606
OG0003717	E0198_003872	CLUG_04607
OG0003718	E0198_003871	CLUG_04608
OG0003719	E0198_003869	CLUG_04613
OG0003720	E0198_003868	CLUG_04614
OG0003721	E0198_003867	CLUG_04615
OG0003722	E0198_003866	CLUG_04616
OG0003723	E0198_003865	CLUG_04617
OG0003724	E0198_003864	CLUG_04618
OG0003725	E0198_003863	CLUG_04619
OG0003726	E0198_003862	CLUG_04620
OG0003727	E0198_003861	CLUG_04622
OG0003728	E0198_003860	CLUG_04623
OG0003729	E0198_003859	CLUG_04627
OG0003730	E0198_003858	CLUG_04628
OG0003731	E0198_003857	CLUG_04629
OG0003732	E0198_003856	CLUG_04630
OG0003733	E0198_003855	CLUG_04632
OG0003734	E0198_003854	CLUG_04633
OG0003735	E0198_003853	CLUG_04635
OG0003736	E0198_003852	CLUG_04636
OG0003737	E0198_003851	CLUG_04638
OG0003738	E0198_003850	CLUG_04639
OG0003739	E0198_003849	CLUG_04640
OG0003740	E0198_003848	CLUG_04641
OG0003741	E0198_003847	CLUG_04642
OG0003742	E0198_003846	CLUG_04643
OG0003743	E0198_003845	CLUG_04644
OG0003744	E0198_003844	CLUG_04645
OG0003745	E0198_003843	CLUG_04646
OG0003746	E0198_003842	CLUG_04647
OG0003747	E0198_003841	CLUG_04648
OG0003748	E0198_003840	CLUG_04649
OG0003749	E0198_003839	CLUG_04651
OG0003750	E0198_003838	CLUG_04652
OG0003751	E0198_003837	CLUG_04653
OG0003752	E0198_003836	CLUG_04654
OG0003753	E0198_003835	CLUG_04655
OG0003754	E0198_003834	CLUG_04656
OG0003755	E0198_003833	CLUG_04658
OG0003756	E0198_003831	CLUG_04659
OG0003757	E0198_003830	CLUG_04663
OG0003758	E0198_003829	CLUG_04667
OG0003759	E0198_003828	CLUG_04671
OG0003760	E0198_003827	CLUG_04672
OG0003761	E0198_003826	CLUG_04673
OG0003762	E0198_003825	CLUG_04674
